Id	idConcept	N1	N2	N3	N4	N5	N6	UF1	UF2	UF3	UF4	UF5	RT1	RT2	RT3	RT4	RT5	RT6	RT7	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
234	19529				Wessex culture															cultura de Wessex(es)	Wessex cultura(it)	Wessex culture(en)	Wessex-cultuur(nl)	Wessex-Kultur(de)	ثقافة سكسونية(ar)	Terme utilisé en 1938 par Sruart Piggott pour désigner une série de 99 inhumations découvertes en Angleterre, dans les régions du Dorset et du Wiltshire, particulièrement dans les environs de Stonehenge. Depuis 1938, la chronologie, l'interprétation et les relations de la culture du Wessex (éventuellement avec la Grèce mycénienne ou l'Europe centrale) ont suscité beaucoup de discussions. Mais si les contacts avec la région méditerranéenne sont possibles, ils sont trop tardifs pour expliquer le remarquable développement de la culture de Wessex ou la construction de Stonehenge. (Leroi-Gourhan 1994, 1171).	
235	12504			Cultures de l'âge du Bronze-âge du Fer									bronze	Transition Bronze/Fer						Bronstijd/Ijzertijd(nl)	Bronze Age-Iron Age(en)	Bronzezeit-Eisenzeit(de)	Edad del bronce-Edad del hierro(es)	Età del bronzo-Età del ferro(it)	عصر البرونز ـ عصر الحديد(ar)		
236	12613				Champs d'Urnes			Champs d'urnes					Bronze final							Campi di urne(it)	Campos de Urnas(es)	Urnenfelder Kultur(de)	Urnenveldencultuur(nl)	Urnfield culture(en)	ثقافات أورنفيلد(ar)	Expression employée à l'origine pour désigner un cimetière constitué de tombes plates, en fosses, dans lesquelles ont été trouvées des urnes contenant des restes d'incinération. La découverte de nombreux cimetières de ce type a incité les archéologues à considérer cette pratique funéraire comme un phénomène majeur. Les systèmes chronologiques inspirés de P. Reinecke placent le début du Hallstatt, non pas à l'arrivée du fer, mais au début de l'époque des Champs d'Urnes (Leroi-Gourhan 1994, 230).	
237	12788				Lusacien			civilisation lusacienne	Lusace culture	Silésie-Platěnice culture			Biskupin							Lausitzcultuur(nl)	Lausitzer Kultur(de)	Lusaciense(es)	Lusatian culture(en)	Lusazia cultura(it)	لوزاسي(ar)	En 1872, Rudolf Virchow baptisa  type lusacien  la céramique à bosses typique de basse Lusace dans le sud-est du Brandebourg. D'après les conceptions actuelles, la culture lusacienne correspond plutôt à l'assemblage de plusieurs entités voisines qui occupent la Pologne, la partie orientale de la Tchécoslovaquie et le sud-est de l'Allemagne (Leroi-Gourhan 1994, 664).	
238	24600				Protovillanovien															Proto-Villanovacultuur(nl)	Protovillanova-Kultur(de)	Protovillanovense(es)	Proto-Villanovian(en)	Protovillanoviano(it)	فيلانوفي مُبَكِّر(ar)	Appellation introduite par G. Patroni en 1937, actuellement attribuée à une série d'aspects culturels répartis sur toute la péninsule italienne jusqu'en Sicile et datés de la fin de l'âge du Bronze. La caractéristique la plus marquée des complexes protovillanoviens, traditionnellement interprétée comme preuve de l'influence de la culture centre-européenne des Champs d'Urnes, est l'usage de l'incinération. Les os brulés sont déposés dans des urnes biconiques couvertes d'écuelles renversées (Leroi-Gourhan 1994, 906).	
239	23332				RSFO			Rhin-Suisse-France orientale												Rheinisch-Schweizerisch-Ostfranzösische Bronzezeit(de)	Rhenish-Swiss group(en)	Rhin-Suiza-Francia oriental(es)	RSFO(it)	راين ـ سويسرا ـ فرنسا الشرقية(ar)		Le groupe Rhin-Suisse-France orientale est la principale culture archéologique reconnue en France continentale au Bronze final IIb-IIIa.  La période de développement du R.S.F.O. correspond aux phases IIb et IIIa de l’âge du Bronze final dans la chronologie de J.-J. Hatt, au Hallstatt A2 et B1 de la chronologie de H. Müller-Karpe et  en chronologie réelle, aux XIe et Xe siècles avant notre ère (Lanchenal T. 2008, 157 in : En marge du R.S.F.O. : styles céramiques de l’étape moyenne du Bronze final en Provence, Actes des Rencontres méridionales de Préhistoire récente,‎ 7 & 8 nov. 2008).	
240	12505			Cultures de l'âge du Fer									âge du Fer							Culturas de la edad del hierro(es)	Culture dell'età del bronzo(it)	Eisenzeitliche Kulturen(de)	Ijzertijd culturen(nl)	Iron Age cultures(en)	ثقافات عصر الحديد(ar)		
241	24577				Bylany culture															Bylany cultura(it)	Bylany culture(en)	Bylany-cultuur(nl)	Bylany-Kultur(de)	cultura de Bylany(es)	ثقافة بيلاني(ar)	Faciès du premier Âge du Fer de la Bohême centrale et nord-occidentale, issu de la culture de Knoviz de l'Âge du Bronze. Son nom vient du site de Bylany près de Cesky Bord. Connu surtout par ses nécropoles, la culture de Bylany est caractérisée par un site funéraire mixte, inhumation et incinération, la vogue des sépultures dites princières où le défunt est placé sur un char à quatre roues dans une chambre funéraire recouverte d'un tumulus et l'abondance de céramique à motif géométrique. (Leroi-Gourhan 1994, 180).	
242	12603				Castrena culture			Castrena	Castros	Culture castrena	Culture Castreña									Castrena cultura(it)	Castrena culture(en)	Castrena-cultuur(nl)	Castrena-Kultur(de)	cultura Castreña(es)	ثقافة كاسترينا(ar)	À partir du VI siècle av. J.-C., de nombreux castros (villages fortifiés), dotés de fossés et de remparts concentriques sont édifiés dans le nord-ouest de la péninsule Ibérique, donnant leur nom à la culture castrena. (Leroi-Gourhan 1994, 206).	
243	21705				Golasecca culture															Golasecca cultura(es)	Golasecca cultura(it)	Golasecca culture(en)	Golasecca-cultuur(nl)	Golasecca-Kultur(de)	ثقافة غولاسيكو(ar)	Le site de Golasecca-Sur-Tessin à donné son nom à cette culture de l'Âge du Fer connue en Italie nord-occidentale. Cette culture est surtout connue au travers des nécropole à incinération. Le faciès de la période la plus ancienne est surtout connu par des urnes cinéraires biconiques à décors incisés en dents de loup. Pendant la seconde période, les décors caractéristiques sont denticulés ou à bandes horizontales garnis de nervures. A l'époque la plus récente on retrouve de nombreux type de La Tène. (Leroi-Gourhan 1994, 453)	
244	3091				Hallstatt			civilisation de Hallstatt	ép d'Hallstatt	époque de Hallstatt	époque d'Hallstatt	Hallstatt culture	Premier âge du Fer							Hallstatt(en)	Hallstatt(es)	Hallstatt(it)	Hallstatt(nl)	Hallstattkultur(de)	هالستات(ar)		
245	166378					Hallstatt C							épée de Gündlingen														
246	166379					Hallstatt D																					
247	24551				Hunsrück-Eifel-Kultur			HEK	Hunsrück-Eifel culture											Hunsrück-Eifel-Culture(en)	Hunsrück-Eifel-cultuur(nl)	Hunsrück-Eifel-Kultur(de)	Hunsrück-Eifel-Kultur(es)	Hunsrück-Eifel-Kultur(it)	ثقافة أنسروخ إيفل(ar)	Groupe particulier de l'Âge du Fer situé entre le Luxembourg et le Rhin moyen, de part et d'autre de la Moselle dans la région du Hunsrück et de l'Eifel. La phase ancienne est contemporaine de l'Hallstatt final et la phase récente de La Tène ancienne. (Leroi-Gourhan 1994, 527)	
248	3127				La Tène								Second âge du Fer							La Tene(es)	La Tene(it)	La Tène(en)	La Tène(nl)	La-Tène-Zeit(de)	لا تين(ar)		
249	21874					La Tène A		La Tène I												Früh-La-Tène-Zeit(de)	La Tene I(es)	La Tene I(it)	La Tène I(en)	La Tène I(nl)	لاتين 1(ar)		
250	25652					La Tène B		La Tène II												La Tene II(es)	La Tene II(it)	La Tène II(en)	La Tène II(nl)	Mittel-La-Tène-Zeit(de)	لاتين 2(ar)		
251	21875					La Tène C		La Tène III												La Tene III(es)	La Tene III(it)	La Tène III(en)	La Tène III(nl)	Spät-La-Tène-Zeit(de)	لاتين 3(ar)		
252	35828					La Tène D		La Tène finale					murus gallicus							Laat La Tène(nl)	لاتين الأخير(ar)						
253	177703				Oksywie culture																						
254	177702				Poméranienne culture															Cultura pomerania(es)	Cultura pomeranica(it)	Pomeranian culture(en)	Pommerellische Gesichtsurnenkultur(de)	Pommerse gezichtsurnencultuur(nl)		Culture de l'âge du Fer de la zone sud de la Baltique qui devint par la suite la Poméranie. La caractéristique principale de cette culture est l'utilisation d'urnes funéraires anthropomorphes souvent contenues dans des cistes en pierre. (ES d'après Wikipédia anglais)	
255	151186				Przeworsk culture															Przeworsk cultura(es)	Przeworsk cultura(it)	Przeworsk culture(en)	Przeworskcultuur(nl)	Przeworsk-Kultur(de)		Culture de l'âge du fer située essentiellement dans le centre et le sud de l'actuelle Pologne et s'étendant du IIe siècle av. J.-C. au Ve siècle. (Wikipédia)	
256	12976				Villanovien								Villanoviens							Villanova-cultuur(nl)	Villanova-Kultur(de)	Villanovan(en)	Villanoviano(it)	Villanoviense(es)	فيلانوفي(ar)	Culture du premier âge du fer dont le nom vient de la localité de Villanova di Castenaso près de Bologne où en 1853 furent découvertes des tombes que les données archéologiques situaient entre IXe et VIIIe siècles av. J.-C. L'aspect le plus connu du Villanovien est l'usage de l'incinération : les cendres étaient recueillies dans une urne biconique couverte. Le Villanovien se présente comme un des aspects culturels les plus complexes de l'Âge du Fer italien et probablement le seul dans lequel le processus de formation urbaine se développe de façon substantiellement indépendante. L'une des conditions de cet essor est la concentration en Etrurie des plus importantes ressources minérales de la péninsule italienne (cuivre, fer, plomb et étain). (Leroi-Gourhan 1994, 1157)	
257	12866	Peuples actuels											expansion culturelle							Contemporary Peoples(en)	hedendaagse volkeren(nl)	Popoli attuali(it)	Pueblos actuales(es)	Zeitgenössische Ethnien(de)	شعوب حالية(ar)		
258	12510		Albanais																	Albaner(de)	Albaneses(es)	Albanesi(it)	Albanezen(nl)	Albanians(en)	ألبان(ar)		
259	12536		Arméniens																	Armenen(nl)	Armeni(it)	Armenians(en)	Armenier(de)	Armenios(es)	أرمن(ar)		
260	22542		Bulgares																	Bulgaren(de)	Bulgaren(nl)	Bulgari(it)	Bulgarians(en)	Búlgaros(es)	بلغار(ar)		
261	12620		Chinois																	Chinese(en)	Chinesen(de)	Chinezen(nl)	Chinos(es)	Cinesi(it)	صينيون(ar)		
262	12668		Espagnols										Celtibères							Españoles(es)	Spagnoli(it)	Spanier(de)	Spanish(en)	Spanjaarden(nl)	إسبان(ar)		
263	12685			Galiciens																Galicians(en)	Galicier(de)	Galiciërs(nl)	Galiziani(it)	Gallegos(es)	غاليسيون(ar)	Habitants de Galice, au N.O. de l'Espagne (Lar.)	
264	12971			Valenciens																Valencianen(nl)	Valenciani(it)	Valencianos(es)	Valencians(en)	Valenzianer(de)	فلنسيون(ar)		
265	12672		Ethiopiens																	Äthiopier(de)	Ethiopians(en)	Ethiopiërs(nl)	Etíopes(es)	Etiopi(it)	إثيوبيون(ar)		
266	12682		Français										Gaulois	français (langue)						Franceses(es)	Francesi(it)	Fransen(nl)	Franzosen(de)	French (people)(en)	فرنسيون(ar)		
267	12636			Corses																Corsi(it)	Corsicanen(nl)	Corsicans(en)	Corsos(es)	Korsen(de)	كورس(ar)		
268	12711		Hollandais																	Dutch(en)	Holandeses(es)	Holländer(de)	Nederlanders(nl)	Olandesi(it)	هولنديون(ar)		
269	12712		Hongrois					Magyars												Hongaren(nl)	Hungarians(en)	Húngaros(es)	Ungarn(de)	Ungheresi(it)	مجريون(ar)		
270	12743		Iraniens																	Iraner(de)	Iraniani(it)	Iranians(en)	Iraniër(nl)	Iraníes(es)	إيرانيون(ar)		
271	12900			Qaramanlu																Karamanli(de)	Karamanli(nl)	Qaramanli(es)	Qaramanli(it)	Qaramanlu(en)	قرامانلو(ar)	Tribu d'Iran et du Caucase au XVIe s. ap.J.C. (Lyon)	
272	12745		Italiens										Etrusques	Italiques						Italianen(nl)	Italiani(it)	Italianos(es)	Italians(en)	Italiener(de)	إيطاليون(ar)		
273	12697			Génois																Genoese(en)	Genovesen(de)	Genoveses(es)	Genovesi(it)	Genovezen(nl)	جنوفيون(ar)		
274	12924			Sardes (peuple)																Sarden(de)	Sarden(nl)	Sardi(it)	Sardinians(en)	Sardos (pueblo)(es)	(ساردين (شعب(ar)		
275	12988			Vénitiens									Vénètes de l'Adriatique							Venecianos(es)	Venetianen(nl)	Venetianer(de)	Veneziani(it)	Venitians(en)	فينيسيون(ar)		
276	12883		Portugais																	Portoghesi(it)	Portugezen(nl)	Portugiesen(de)	Portuguese(en)	Portugueses(es)	برتغال(ar)		
277	12941		Sudètes																	Sudetas(es)	Sudeten(de)	Sudeten(nl)	Sudetes(en)	Sudeti(it)	سوديت(ar)	Allemands de Bohème (Lar.)	
278	12969		Turcs																	Turchi(it)	Turcos(es)	Turken(nl)	Türken(de)	Turks(en)	أتراك(ar)		
279	34265			Turkmènes				Turcomans												Turcomanos(es)	Turkemen(de)	Turkmenen(nl)	Turkmeni(it)	Turkmen people(en)	تركمان(ar)		
280	34266			Yakoutes				Iakoutes												Jakuten(de)	Jakuten(nl)	Jakuti(it)	Yakutos(es)	Yakuts(en)	ياقوتيون(ar)		
281	12865	Peuples											civilisation	expansion culturelle						Ethnien(de)	Peoples(en)	Popoli(it)	Pueblos(es)	volkeren(nl)	شعوب(ar)		
282	12501		Africains					Peuples d'Afrique												Africani(it)	Africanos(es)	Africans(en)	Afrikanen(nl)	Afrikaner(de)	أفارقة(ar)		
283	35212			Afars																Afar(nl)	عفاريون(ar)						
284	12502			Afro-indonésiens																Afro-indonesiani(it)	Afro-Indonesians(en)	Afro-Indonesier(de)	Afro-Indonesiërs(nl)	Afro-indonesios(es)	أفرو ـ أندونيسيون(ar)		
